股票代码,股票名称,最新价格,市盈率(PE)
600059,古越龙山,10.12,51.07
002001,新 和 成,23.27,9.92
301300,远翔新材,39.18,31.63
601229,上海银行,9.59,5.15
688275,万润新能,58.5,-13.88
600066,宇通客车,29.0,16.59
603121,华培动力,16.2,135.91
688709,成都华微,45.01,401.23
301190,善水科技,22.81,51.24
001317,三羊马,48.96,-154.32
603657,春光科技,35.58,325.94
300291,百纳千成,6.27,-150.03
603931,格林达,30.8,50.06
603032,德新科技,21.89,114.35
300043,星辉娱乐,6.21,24.92
605162,新中港,9.08,29.42
002304,洋河股份,69.95,12.13
603369,今世缘,39.21,10.97
601916,浙商银行,3.04,5.44
603529,爱玛科技,32.31,11.58
603324,盛剑科技,26.43,46.25
601107,四川成渝,5.8,10.59
600879,航天电子,11.28,107.14
002658,雪迪龙,8.49,43.55
002321,华英农业,2.84,-146.8
301015,百洋医药,25.7,41.4
300351,永贵电器,17.24,61.05
603351,威尔药业,27.56,25.65
300382,斯莱克,14.02,-224.29
600612,老凤祥,49.17,10.54
000679,大连友谊,8.3,-42.8
601528,瑞丰银行,5.57,6.14
000752,ST西发,11.09,56.29
600829,人民同泰,8.19,31.84
688068,热景生物,177.17,-97.77
300340,科恒股份,13.33,-18.89
000506,招金黄金,13.57,141.03
300119,瑞普生物,21.39,19.38
603398,*ST沐邦,7.8,-7.96
603155,新亚强,15.63,41.82
605222,起帆电缆,18.52,23.37
600381,*ST春天,5.19,-806.98
603323,苏农银行,5.21,4.46
688091,上海谊众,55.68,151.42
001289,龙源电力,17.76,22.0
605090,九丰能源,33.07,13.36
300490,华自科技,12.69,-18.24
600548,深高速,10.1,13.35
300573,兴齐眼药,74.07,27.14
300369,绿盟科技,7.71,-18.22
603707,健友股份,10.25,28.92
600269,赣粤高速,5.1,7.8
688663,新风光,40.45,47.53
301049,超越科技,22.5,-17.99
000518,*ST四环,2.49,-126.92
000753,漳州发展,7.45,95.41
300641,正丹股份,22.3,9.43
600925,苏能股份,4.94,182.59
605003,众望布艺,24.09,39.6
300389,艾比森,19.21,30.53
688023,安恒信息,51.52,-13.54
002654,万润科技,17.17,467.13
600004,白云机场,9.55,15.07
605303,园林股份,18.79,-20.35
601128,常熟银行,7.08,5.96
002886,沃特股份,21.29,152.21
301333,诺思格,50.7,40.06
603318,水发燃气,6.99,-26.28
002190,成飞集成,43.91,-527.85
600506,统一股份,20.71,59.27
601139,深圳燃气,6.88,16.18
688596,正帆科技,40.72,63.28
601728,中国电信,6.82,15.21
300358,楚天科技,9.08,-217.8
002901,大博医疗,52.16,44.21
301011,华立科技,26.77,58.6
301062,上海艾录,8.58,636.1
603823,百合花,15.3,32.0
601825,沪农商行,8.75,6.02
001269,欧晶科技,25.58,-33.17
600039,四川路桥,8.54,13.36
600193,*ST创兴,4.22,-65.46
300509,新美星,10.65,38.44
600496,精工钢构,4.27,12.15
600285,羚锐制药,22.93,13.71
605366,宏柏新材,6.2,-75.75
301381,赛维时代,22.71,27.08
603612,索通发展,24.83,11.82
002179,中航光电,37.71,27.8
301238,瑞泰新材,20.52,91.86
300146,汤臣倍健,12.24,14.06
601166,兴业银行,20.16,4.94
300485,赛升药业,12.24,61.69
603080,新疆火炬,24.55,16.94
600803,新奥股份,18.44,11.86
600801,华新水泥,20.35,19.17
300872,天阳科技,22.3,106.63
002977,天箭科技,34.0,-310.5
300933,中辰股份,9.96,150.59
688286,敏芯股份,91.94,102.27
600900,长江电力,27.91,26.15
603698,航天工程,20.1,55.61
603008,喜临门,17.44,12.15
301575,艾芬达,58.08,42.1
301631,壹连科技,91.9,30.75
600395,盘江股份,5.66,-1192.32
002324,普利特,13.23,35.5
301013,利和兴,30.31,-93.38
605555,德昌股份,17.04,37.25
603876,鼎胜新材,11.02,27.25
300498,温氏股份,18.3,17.52
603235,天新药业,27.19,16.72
688719,爱科赛博,40.04,-134.13
688658,悦康药业,21.76,-49.54
603071,物产环能,14.51,13.42
600516,方大炭素,5.36,197.86
600575,淮河能源,3.47,15.06
301528,多浦乐,61.25,99.58
601872,招商轮船,8.74,16.61
002941,新疆交建,19.08,27.34
601636,旗滨集团,6.96,10.49
301069,凯盛新材,24.28,57.71
603856,东宏股份,12.07,16.71
688303,大全能源,27.4,-25.63
002565,顺灏股份,6.88,109.49
600861,北京人力,18.71,6.51
601818,光大银行,3.45,4.14
688472,阿特斯,12.04,30.37
302132,中航成飞,87.19,127.61
600525,ST长园,3.39,-6.5
300472,*ST新元,6.69,-14.15
603636,南威软件,11.72,-47.21
600566,济川药业,25.06,15.93
002459,晶澳科技,13.18,-8.45
601579,会稽山,22.76,58.12
300946,恒而达,51.58,137.0
603661,恒林股份,31.85,12.21
688347,华虹公司,116.45,1359.7
002043,兔 宝 宝,12.62,19.55
600489,中金黄金,23.48,21.12
301577,美信科技,60.23,129.05
601033,永兴股份,15.88,15.49
002025,航天电器,45.51,119.54
300086,康芝药业,7.8,-32.82
300716,ST泉为,13.94,-30.31
603227,雪峰科技,9.19,18.77
300856,科思股份,13.68,49.83
601928,凤凰传媒,10.59,8.5
301141,中科磁业,60.15,178.45
920087,秋乐种业,16.46,-66.28
600426,华鲁恒升,24.13,16.33
002865,钧达股份,40.43,-22.43
002027,分众传媒,7.44,20.16
300062,中能电气,5.84,-127.3
301209,联合化学,83.49,138.5
301148,嘉戎技术,33.38,68.52
001376,百通能源,13.23,30.85
600363,联创光电,61.49,52.96
300846,首都在线,21.88,-77.44
600997,开滦股份,7.25,15.96
000661,长春高新,120.28,24.96
002461,珠江啤酒,10.14,18.33
600563,法拉电子,122.58,24.22
603665,康隆达,26.07,18.74
300347,泰格医药,53.7,60.31
603496,恒为科技,28.31,254.42
300357,我武生物,32.67,48.32
601169,北京银行,5.7,4.0
600585,海螺水泥,23.69,14.37
002048,宁波华翔,32.36,-35.25
000981,山子高科,4.13,94.46
603699,纽威股份,42.79,26.06
601187,厦门银行,6.85,7.81
002647,*ST仁东,6.88,11.22
300893,松原安全,35.43,37.07
603559,ST通脉,8.15,-38.3
600316,洪都航空,34.1,2749.03
002405,四维图新,9.37,-35.76
603333,尚纬股份,8.02,-145.53
300888,稳健医疗,38.25,22.64
002808,*ST恒久,5.32,-34.07
002782,可立克,17.28,28.43
603839,安正时尚,9.32,82.09
002773,康弘药业,33.8,21.34
300390,天华新能,23.35,-62.3
600388,龙净环保,15.77,19.25
603626,科森科技,12.94,-34.12
603131,上海沪工,21.92,727.58
600600,青岛啤酒,67.18,11.74
301607,富特科技,44.33,51.46
002678,珠江钢琴,5.12,-25.25
688501,青达环保,27.68,15.87
688027,国盾量子,382.79,-1115.64
601059,信达证券,19.75,31.27
301078,孩子王,11.14,49.1
000426,兴业银锡,30.98,34.57
300113,顺网科技,23.56,49.86
003033,征和工业,69.64,31.98
002422,科伦药业,36.05,28.79
688098,申联生物,11.02,-175.81
600674,川投能源,14.73,12.76
000719,中原传媒,12.22,11.76
300432,富临精工,18.23,89.33
300910,瑞丰新材,54.48,21.78
603076,乐惠国际,25.09,59.06
301100,风光股份,21.43,-53.27
603939,益丰药房,25.11,17.3
002873,新天药业,10.74,227.34
301210,金杨股份,41.78,124.29
688599,天合光能,17.9,-6.69
300677,英科医疗,41.66,19.2
601006,大秦铁路,5.88,14.39
600513,联环药业,20.14,-71.81
300265,通光线缆,9.48,122.84
300708,聚灿光电,9.41,38.3
002032,苏 泊 尔,47.83,20.39
603059,倍加洁,33.9,39.12
605333,沪光股份,33.95,28.49
600295,鄂尔多斯,10.42,14.75
300181,佐力药业,18.35,17.23
603173,福斯达,46.19,14.71
300530,领湃科技,32.11,-39.12
300935,盈建科,29.72,-36.46
600211,西藏药业,47.73,13.56
603809,豪能股份,13.65,34.17
688680,海优新材,43.44,-13.71
002741,光华科技,21.29,82.14
601666,平煤股份,9.03,43.24
002215,诺 普 信,11.13,8.63
003005,竞业达,23.28,-141.91
002199,*ST东晶,10.0,-38.85
600258,首旅酒店,14.47,20.34
600436,片仔癀,185.38,39.39
600889,南京化纤,15.3,-31.51
920978,开特股份,38.0,40.06
300740,水羊股份,22.93,36.27
600080,金花股份,7.58,228.36
603988,中电电机,29.23,98.29
600508,上海能源,12.93,22.75
688499,利元亨,59.39,158.25
002342,巨力索具,8.5,436.32
920252,天宏锂电,28.66,269.54
300695,兆丰股份,105.0,75.54
300961,深水海纳,17.94,-101.44
603001,奥康国际,8.39,-18.27
601009,南京银行,11.42,5.59
688577,浙海德曼,125.28,864.28
301598,博科测试,70.41,43.25
600809,山西汾酒,189.72,13.61
600459,贵研铂业,16.18,18.93
600016,民生银行,4.02,4.12
603373,安邦护卫,48.58,46.18
600775,南京熊猫,11.89,-119.18
000889,中嘉博创,3.91,-85.38
601156,东航物流,15.5,9.55
601088,中国神华,41.8,16.85
300748,金力永磁,39.91,79.47
000571,新大洲A,5.83,-31.33
600149,廊坊发展,5.75,260.98
300438,鹏辉能源,33.73,-96.22
300391,*ST长药,3.81,-5.74
605566,福莱蒽特,27.54,54.69
002315,焦点科技,43.4,23.36
300073,当升科技,66.62,58.27
301152,天力锂能,31.12,-30.34
000596,古井贡酒,156.24,11.28
688112,鼎阳科技,36.33,37.71
301221,光庭信息,50.41,78.21
002184,海得控制,15.78,251.02
001965,招商公路,10.15,13.83
002848,*ST高斯,8.35,-22.58
002145,钛能化学,5.56,40.83
605098,行动教育,40.16,18.22
300115,长盈精密,36.6,81.37
300670,大烨智能,9.18,-33.65
688345,博力威,38.92,54.65
600848,上海临港,11.75,44.83
002173,创新医疗,23.67,-459.68
688697,纽威数控,16.15,28.4
301316,慧博云通,52.3,1870.61
600624,ST复华,5.33,-254.43
301026,浩通科技,27.62,28.0
600289,ST信通,6.22,-20.62
600377,宁沪高速,13.34,13.86
002847,盐津铺子,69.77,25.53
002689,远大智能,4.43,108.35
601077,渝农商行,7.07,5.21
603150,万朗磁塑,38.31,25.14
603222,济民健康,10.31,-51.37
002637,赞宇科技,11.22,27.15
603187,海容冷链,14.55,12.73
603703,盛洋科技,11.96,492.57
603320,迪贝电气,20.37,35.77
000948,南天信息,17.79,-477.27
601900,南方传媒,13.51,13.21
001225,和泰机电,53.27,91.07
002766,索菱股份,5.93,442.58
002755,奥赛康,19.43,56.36
600509,天富能源,8.42,23.19
002952,亚世光电,20.86,318.58
300683,海特生物,34.29,-57.28
600057,厦门象屿,7.45,10.25
600037,歌华有线,8.17,-586.47
002860,星帅尔,13.92,20.58
301306,西测测试,54.14,-37.82
605598,上海港湾,29.91,54.67
002631,德尔未来,5.62,-39.21
002237,恒邦股份,13.63,25.33
600990,四创电子,28.16,-87.88
600971,恒源煤电,7.21,-33.48
003029,吉大正元,26.24,-58.9
920807,奔朗新材,18.96,84.41
002742,*ST三圣,4.74,-7.82
603885,吉祥航空,14.05,30.35
600993,马应龙,28.19,17.7
002267,陕天然气,8.64,9.43
300713,英可瑞,18.03,-55.44
603737,三棵树,46.54,34.63
603906,龙蟠科技,15.6,-62.75
002734,利民股份,18.56,15.33
600331,宏达股份,9.93,-174.89
000421,南京公用,6.81,62.52
301584,建发致新,28.92,44.45
600350,山东高速,9.01,12.84
300611,美力科技,33.05,43.38
600348,华阳股份,8.11,18.69
002115,三维通信,11.8,1828.49
000572,海马汽车,6.59,-72.72
300922,天秦装备,26.03,126.17
300061,旗天科技,11.64,-431.85
001333,光华股份,24.74,31.48
601101,昊华能源,7.9,12.69
603590,康辰药业,50.49,44.19
300373,扬杰科技,77.7,32.52
003016,欣贺股份,8.53,122.03
001326,联域股份,51.1,115.79
688656,浩欧博,161.0,419.92
301067,显盈科技,34.59,339.43
688708,佳驰科技,73.47,129.81
301203,国泰环保,35.28,21.37
300263,隆华科技,8.3,38.49
603038,华立股份,21.35,158.33
300327,中颖电子,27.59,114.68
603206,嘉环科技,16.46,68.08
300768,迪普科技,21.16,130.62
300388,节能国祯,8.83,16.61
000983,山西焦煤,7.44,20.83
603301,振德医疗,70.91,73.94
301125,腾亚精工,19.51,1425.28
600732,爱旭股份,16.11,-71.79
002141,贤丰控股,4.0,51.41
603072,天和磁材,49.36,122.02
688428,诺诚健华-U,23.86,-699.61
603086,先达股份,9.84,15.73
603290,斯达半导,113.52,49.35
605011,杭州热电,22.39,40.62
003010,若羽臣,43.19,92.96
002192,融捷股份,39.69,60.33
002560,通达股份,8.44,35.86
300943,春晖智控,18.69,69.88
002497,雅化集团,16.13,68.46
600758,辽宁能源,4.51,209.71
605208,永茂泰,14.04,117.16
600941,中国移动,106.12,14.92
603421,鼎信通讯,7.6,-11.31
301029,怡合达,27.21,30.63
001328,登康口腔,38.94,39.37
603706,东方环宇,22.6,17.31
002911,佛燃能源,12.33,24.49
300159,*ST新研,3.08,-13.68
688059,华锐精密,78.31,39.93
301360,荣旗科技,90.49,-467.04
002040,南 京 港,12.11,33.1
920152,昆工科技,23.61,-30.06
600917,重庆燃气,6.01,44.51
300096,ST易联众,7.73,44.71
300537,广信材料,27.97,214.62
003023,彩虹集团,24.39,21.91
688198,佰仁医疗,107.4,103.6
601225,陕西煤业,22.52,14.29
001306,夏厦精密,90.24,137.88
600573,惠泉啤酒,11.7,22.26
300753,爱朋医疗,30.17,-98.12
002664,信质集团,31.96,80.53
301446,福事特,31.79,33.47
600903,贵州燃气,7.4,44.87
301293,三博脑科,59.99,88.65
000962,东方钽业,27.58,48.1
000692,惠天热电,3.92,-7.26
688636,智明达,33.97,74.34
003022,联泓新科,19.52,84.13
300209,有棵树,6.09,1506.54
300250,初灵信息,25.52,792.46
688038,中科通达,20.53,-1405.74
300652,雷迪克,67.06,50.74
600985,淮北矿业,13.6,17.75
603690,至纯科技,34.05,166.12
601699,潞安环能,16.16,17.93
600315,上海家化,27.09,34.26
300765,新诺威,42.8,-10945.64
603367,辰欣药业,22.0,21.73
002017,东信和平,27.67,99.8
300093,*ST金刚,13.52,-5.18
603099,长白山,50.9,-3308.46
603010,万盛股份,10.87,121.73
301348,蓝箭电子,24.14,-263.37
002942,新农股份,21.07,18.13
000010,美丽生态,4.07,-48.09
002550,千红制药,9.1,22.57
603286,日盈电子,42.06,-141.12
300619,金银河,36.75,-75.83
002829,星网宇达,25.11,101.98
600123,兰花科创,6.98,89.45
300626,华瑞股份,12.41,237.51
300237,ST美晨,2.47,-19.42
300101,振芯科技,22.82,98.85
000158,常山北明,24.63,-211.7
688651,盛邦安全,38.82,-40.2
688273,麦澜德,40.48,31.66
300642,透景生命,26.75,787.95
002286,保龄宝,9.57,19.65
300022,吉峰科技,8.6,525.1
600546,山煤国际,11.31,17.12
002620,ST瑞和,6.07,-49.38
600201,生物股份,10.72,98.62
600719,大连热电,6.54,-32.52
300141,和顺电气,12.07,-67.83
600179,安通控股,4.61,19.04
605399,晨光新材,13.38,-486.93
603901,永创智能,12.03,36.0
002468,申通快递,15.63,26.39
688311,盟升电子,34.33,-77.62
002054,德美化工,7.79,39.19
002407,多氟多,21.02,243.74
000429,粤高速Ａ,11.4,11.27
300379,*ST东通,2.28,-11.53
002679,福建金森,11.32,-68.74
002695,煌上煌,12.61,52.38
601111,中国国航,8.5,-41.07
600329,达仁堂,45.03,8.99
301027,华蓝集团,18.55,-76.03
300911,亿田智能,40.58,-51.89
600415,小商品城,18.84,22.41
600118,中国卫星,37.2,-721.33
920925,锦好医疗,31.85,203.36
600886,国投电力,13.89,14.65
603429,集友股份,9.81,-645.88
600740,山西焦化,4.24,-69.99
002928,华夏航空,11.03,28.11
002825,纳尔股份,12.3,18.31
920199,倍益康,38.83,-203.22
605255,天普股份,83.8,497.25
300270,中威电子,12.13,-46.99
001234,泰慕士,28.77,52.97
600640,国脉文化,13.74,392.63
002164,宁波东力,13.3,115.74
001379,腾达科技,23.29,59.22
300644,南京聚隆,32.01,30.87
920505,九菱科技,56.26,167.96
300950,德固特,34.55,53.72
002424,贵州百灵,6.0,80.89
300980,祥源新材,29.59,75.45
603568,伟明环保,21.83,13.06
603391,力聚热能,49.65,42.99
000796,凯撒旅业,6.51,-214.98
688319,欧林生物,23.35,359.12
301105,鸿铭股份,47.43,-356.16
301002,崧盛股份,36.3,-2989.34
002084,海鸥住工,4.45,-55.19
300859,西域旅游,39.09,269.85
603115,海星股份,18.95,34.56
603630,拉芳家化,22.97,406.59
603307,扬州金泉,45.74,23.66
603716,塞力医疗,25.4,-47.56
300505,川金诺,21.54,14.59
920225,利通科技,31.02,37.37
603101,汇嘉时代,11.94,41.88
601686,友发集团,6.61,16.72
300952,恒辉安防,35.81,56.21
920445,龙竹科技,12.05,58.66
301005,超捷股份,50.83,157.07
300082,奥克股份,8.43,2199.17
300125,*ST聆达,9.45,-14.83
002108,沧州明珠,4.31,42.9
601001,晋控煤业,15.8,15.09
601898,中煤能源,13.28,11.43
300029,*ST天龙,5.96,-61.16
603933,睿能科技,21.3,62.11
600188,兖矿能源,15.01,16.19
600012,皖通高速,14.31,12.73
301617,博苑股份,101.0,68.14
301096,百诚医药,57.29,1009.9
002227,奥 特 迅,13.88,-59.37
002571,德力股份,8.24,-35.63
000592,平潭发展,3.95,252.91
688152,麒麟信安,49.53,-205.81
002716,湖南白银,7.0,158.86
002700,万憬能源,7.53,41.47
603322,超讯通信,55.52,60.68
301008,宏昌科技,39.2,160.8
688215,瑞晟智能,85.0,709.47
920651,天罡股份,42.2,42.16
000603,盛达资源,23.65,116.4
603530,神马电力,41.35,48.33
600243,*ST海华,5.38,-542.24
603191,望变电气,15.18,46.17
688237,超卓航科,53.52,548.44
300723,一品红,52.94,-162.58
300076,GQY视讯,6.52,-60.82
920018,宏远股份,31.33,41.77
605169,洪通燃气,17.29,33.55
603053,成都燃气,11.18,17.97
600470,六国化工,6.19,-10.82
001331,胜通能源,13.66,63.48
603843,*ST正平,5.32,-21.12
300512,中亚股份,10.2,64.02
601212,白银有色,5.64,-96.18
603193,润本股份,26.93,30.72
605111,新洁能,39.11,34.54
603026,石大胜华,55.62,-114.87
301232,飞沃科技,43.85,53.74
000685,中山公用,12.69,13.01
920010,凯添燃气,15.1,96.47
920284,灵鸽科技,37.3,459.55
301042,安联锐视,61.88,177.7
300147,ST香雪,10.49,-14.83
000729,燕京啤酒,11.92,14.23
300436,广生堂,118.43,-141.42
002370,亚太药业,7.0,24.81
600333,长春燃气,7.6,-42.01
300332,天壕能源,6.56,41.12
603861,白云电器,12.79,42.8
603388,*ST元成,1.16,-1.49
002289,*ST宇顺,35.36,-1109.77
300483,首华燃气,15.23,247.28
688592,司南导航,42.68,-630.48
688353,华盛锂电,45.47,-49.85
300204,舒泰神,36.99,-358.68
002194,武汉凡谷,12.35,2380.77
301292,海科新源,29.29,-76.18
300690,双一科技,38.37,32.92
002940,昂利康,38.92,59.55
001314,亿道信息,52.32,326.92
300792,壹网壹创,31.06,52.04
300120,经纬辉开,11.48,234.19
601011,宝泰隆,4.1,39.71
000029,深深房Ａ,27.47,134.87
600408,安泰集团,3.03,-16.39
603162,海通发展,11.31,31.1
002575,群兴玩具,6.35,-114.72
600857,宁波中百,15.42,98.07
603938,三孚股份,19.16,95.31
920680,*ST广道,,-15.46
920020,泰凯英,,
920009,丹娜生物,,
833994,翰博高新,,
833874,泰祥股份,,
832317,观典防务,,
810011,优机定转,,
688783,西安奕材,,-44.33
688765,禾元生物,,-63.64
688759,必贝特,,-43.32
688555,退市泽达,,
688086,退市紫晶,,
605178,时空科技,,-26.78
603996,退市中新,,
603963,*ST大药,,
603603,退市博天,,
603555,ST贵人,,
603376,大明电子,,
603334,丰倍生物,,
603175,超颖电子,,23.5
603157,退市拉夏,,
603133,退市碳元,,
603092,德力佳,,
603042,华脉科技,,-58.86
603014,威高血净,,36.62
603003,退市龙宇,,
601989,中国重工,,
601558,退市锐电,,
601299,中国北车,,
601268,*ST二重,,
601258,*ST庞大,,
601028,玉龙股份,,
600991,广汽长丰,,
600978,*ST宜生,,
600899,*ST信联,,
600898,*ST美讯,,
600896,退市海医,,
600891,退市秋林,,
600890,退市中房,,
600878,*ST北科,,
600870,退市厦华,,
600856,退市中天,,
600852,*ST中川,,
600849,上药转换,,
600842,中西药业,,
600840,新湖创业,,
600837,海通证券,,
600836,*ST易连,,
600832,东方明珠,,
600823,*ST世茂,,
600813,ST鞍一工,,
600811,*ST东方,,
600806,退市昆机,,
600804,退市鹏博,,
600799,*ST龙科,,
600788,*ST达曼,,
600786,东方锅炉,,
600781,退市辅仁,,
600772,S*ST龙昌,,
600767,退市运盛,,
600766,退市园城,,
600762,S*ST金荔,,
600752,*ST哈慈,,
600747,退市大控,,
600723,首商股份,,
600709,ST生态,,
600705,中航产融,,
600701,退市工新,,
600700,*ST数码,,
600695,退市绿庭,,
600687,退市刚泰,,
600680,*ST上普,,
600677,*ST航通,,
600672,*ST华圣,,
600670,*ST斯达,,
600669,*ST鞍成,,
600659,*ST花雕,,
600656,退市博元,,
600652,退市游久,,
600647,退市同达,,
600646,ST国嘉,,
600634,退市富控,,
600632,华联商厦,,
600631,百联股份,,
600627,上电股份,,
600625,PT水仙,,
600614,退市鹏起,,
600607,上实医药,,
600591,*ST上航,,
600565,ST迪马,,
600555,退市海创,,
600553,太行水泥,,
600532,退市未来,,
600485,*ST信威,,
600472,包头铝业,,
600466,*ST蓝光,,
600462,退市九有,,
600432,退市吉恩,,
600401,退市海润,,
600393,ST粤泰,,
600387,退市海越,,
600385,退市金泰,,
600357,承德钒钛,,
600321,正源股份,,
600317,营口港,,
600311,*ST荣华,,
600306,退市商城,,
600302,标准股份,,-150.44
600297,广汇汽车,,
600296,S兰铝,,
600291,退市西水,,
600290,*ST华仪,,
600286,S*ST国瓷,,
600277,ST亿利,,
600275,退市昌鱼,,
600270,外运发展,,
600263,路桥建设,,
600260,*ST凯乐,,
600253,天方药业,,
600247,*ST成城,,
600242,退市中昌,,
600240,退市华业,,
600225,退市卓朗,,
600220,ST阳光,,
600213,*ST亚星,,
600209,退市罗顿,,
600205,S山东铝,,
600190,退市锦港,,
600181,S*ST云大,,
600175,退市美都,,
600146,退市环球,,
600145,退市新亿,,
600139,*ST西源,,
600122,*ST宏图,,
600112,*ST天成,,
600102,莱钢股份,,
600093,退市易见,,
600092,S*ST精密,,
600091,退市明科,,
600090,退市济堂,,
600087,退市长油,,
600086,退市金钰,,
600083,*ST博信,,
600077,*ST宋都,,
600074,退市保千,,
600070,*ST富润,,
600069,退市银鸽,,
600068,葛洲坝,,
600065,*ST联谊,,
600005,武钢股份,,
600003,ST东北高,,
600002,齐鲁石化,,
600001,邯郸钢铁,,
300799,左江退,,
300742,越博退,,
300630,普利退,,
300526,中潜退,,
300495,*ST美尚,,
300431,暴风退,,
300392,腾信退,,
300372,欣泰退,,
300367,网力退,,
300362,天翔退,,
300356,光一退,,
300353,东土科技,,-84.03
300336,新文退,,
300330,计通退,,
300325,德威退,,
300312,邦讯退,,
300309,吉艾退,,
300297,蓝盾退,,
300282,三盛退,,
300280,紫天退,,
300273,和佳退,,
300262,*ST巴安,,
300216,千山退,,
300208,中程退,,
300202,聚龙退,,
300186,大华农,,
300178,腾邦退,,
300156,神雾退,,
300117,*ST嘉寓,,
300116,*ST保力,,
300108,*ST吉药,,
300104,乐视退,,
300090,盛运退,,
300089,文化退,,
300064,金刚退,,
300038,数知退,,
300028,金亚退,,
300023,宝德退,,
002781,奇信退,,
002776,*ST柏龙,,
002770,科迪退,,
002751,易尚退,,
002750,龙津退,,
002740,*ST爱迪,,
002711,欧浦退,,
002699,*ST美盛,,
002684,猛狮退,,
002680,长生退,,
002665,ST航高,,
002621,*ST美吉,,
002619,*ST艾格,,
002618,丹邦退,,
002610,ST爱康,,
002604,龙力退,,
002509,天茂退,,
002505,鹏都农牧,,
002504,*ST弘高,,
002503,*ST搜特,,
002502,ST鼎龙,,
002499,科林退,,
002477,雏鹰退,,
002473,圣莱退,,
002464,众应退,,
002450,康得退,,
002447,晨鑫退,,
002435,ST长康,,
002433,太安退,,
002417,深南退,,
002411,必康退,,
002359,北讯退,,
002341,ST新纶,,
002336,人乐退,,
002325,*ST洪涛,,
002308,*ST威创,,
002288,*ST超华,,
002280,ST联络,,
002260,德奥退,,
002220,天宝退,,
002147,新光退,,
002143,印纪退,,
002118,*ST紫鑫,,
002113,*ST天润,,
002089,新海退,,
002087,新纺退,,
002071,长城退,,
002070,众和退,,
002047,*ST宝鹰,,-76.9
002018,华信退,,
002013,中航机电,,
002002,ST鸿达,,
001386,马可波罗,,12.55
001206,依依股份,,31.52
000996,中期退,,
000982,中银绒业,,
000979,中弘退,,
000976,*ST华铁,,
000971,*ST高升,,
000961,ST中南,,
000956,中原油气,,
000939,凯迪退,,
000918,*ST嘉凯,,
000916,华北高速,,
000866,扬子石化,,
000861,海印股份,,
000851,*ST高鸿,,-1.57
000836,ST富通,,
000835,长动退,,
000832,*ST龙涤,,
000827,*ST长兴,,
000817,辽河油田,,
000806,银河退,,
000805,*ST炎黄,,
000787,*ST创智,,
000780,ST平能,,
000769,*ST大菲,,
000765,*ST华信,,
000763,锦州石化,,
000760,斯太退,,
000748,长城信息,,
000732,ST泰禾,,
000730,*ST环保,,
000699,S*ST佳纸,,
000693,华泽退,,
000689,ST宏业,,
000687,华讯退,,
000675,ST银山,,
000673,当代退,,
000671,ST阳光城,,
000667,ST美置,,
000666,经纬纺机,,
000662,天夏退,,
000660,*ST南华,,
000658,ST海洋,,
000653,ST九州,,
000627,*ST天茂,,
000622,恒立退,,
000621,*ST比特,,
000618,吉林化工,,
000616,*ST海投,,
000613,东海A退,,
000611,天首退,,
000606,顺利退,,
000602,金马集团,,
000594,国恒退,,
000588,PT粤金曼,,
000587,*ST金洲,,
000585,东电退,,
000584,工智退,,
000583,S*ST托普,,
000578,盐湖集团,,
000569,长城股份,,
000562,宏源证券,,
000556,PT南洋,,
000549,S湘火炬,,
000542,TCL通讯,,
000540,*ST中天,,
000535,*ST猴王,,
000527,美的电器,,
000522,白云山A,,
000515,攀渝钛业,,
000511,烯碳退,,
000508,琼民源A,,
000502,绿景退,,
000418,小天鹅A,,
000416,*ST民控,,
000413,ST旭电,,
000412,ST五环,,
000406,石油大明,,
000405,ST鑫光,,
000150,*ST宜康,,
000047,ST中侨,,
000046,*ST泛海,,
000040,*ST旭蓝,,
000038,大通退,,
000033,新都退,,
000024,招商地产,,
000023,*ST深天,,
000018,神城A退,,
000015,PT中浩A,,
000013,*ST石化A,,
000005,ST星源,,
000003,PT金田A,,
